Latitude,Longitude,Affiliation,FIPS,Distance
42.29406808,-71.06684956,AS,250251000000,7.953316857
42.28705777,-71.12764628,AS,250251000000,8.782564265
42.34957794,-71.13829983,AS,250250000000,4.96047301
42.27015653,-71.17075674,AS,250251000000,12.93078846
42.31863982,-71.10883991,AS,250251000000,4.766784175
42.3162855,-71.10151718,AS,250251000000,4.82900364
42.34708523,-71.07656569,AS,250250000000,2.187094154
42.34179168,-71.1479838,AS,250250000000,6.451418988
42.35212829,-71.08508232,AS,250250000000,1.276449558
42.34759412,-71.07299725,AS,250251000000,2.757165718
42.34144763,-71.09752215,AS,250250000000,1.979046084
42.35454038,-71.16676512,AS,250250000000,8.02556735
42.3479735,-71.09117648,AS,250250000000,1.215416895
42.35410645,-71.07481158,AS,250250000000,2.012070213
42.26439893,-71.16460467,AS,250251000000,13.18757334
41.54814223,-70.59202008,G,250010000000,105.5734041
41.58977305,-70.56791948,G,250010000000,103.5449963
42.42780826,-71.06430134,AS,250173000000,7.547434181
42.36199308,-71.10948937,AS,250174000000,1.763787053
42.36504382,-71.09938514,AS,250174000000,0.570497567
42.37726908,-71.15281748,AS,250174000000,7.012085298
42.38107576,-71.49794797,AS,250173000000,45.25160472
42.41045248,-71.12340669,AS,250173000000,6.750114745
42.39497842,-71.13145273,AS,250174000000,5.739783509
42.36238837,-71.10215127,AS,250174000000,1.111084741
42.35428499,-71.11317917,AS,250174000000,2.184564232
42.42720252,-71.08179087,AS,250173000000,7.841815008
42.36427553,-71.10301885,AS,250174000000,0.714711821
42.36597325,-71.09807159,AS,250174000000,0.939858405
42.38620904,-71.1791446,AS,250174000000,9.737732933
42.27289208,-71.44420562,AS,250174000000,40.78291839
42.35941862,-71.11548868,AS,250174000000,2.202463349
42.37042108,-71.10595926,AS,250174000000,1.985755147
42.35710912,-71.10879192,AS,250174000000,1.716018229
42.38920976,-71.11651375,AS,250174000000,4.040692888
42.31327095,-71.22368593,AS,250174000000,14.8942007
42.36003229,-71.0810353,AS,250174000000,0.852588261
42.38515693,-71.11712383,AS,250174000000,3.816434221
42.29371682,-71.42555124,AS,250174000000,37.33845169
